YEAR,DAY,HR,RAD_AU,SE_LAT,SE_LON
2023,6,11,9.8330,-1.335,326.457
2023,6,12,9.8330,-1.335,326.458
2023,6,13,9.8330,-1.335,326.460
2023,6,14,9.8329,-1.335,326.461
2023,6,15,9.8329,-1.335,326.462
2023,6,16,9.8329,-1.335,326.464
2023,6,17,9.8329,-1.335,326.465
2023,6,18,9.8329,-1.335,326.466
2023,6,19,9.8329,-1.335,326.468
2023,6,20,9.8329,-1.335,326.469
2023,6,21,9.8329,-1.335,326.470
2023,6,22,9.8329,-1.335,326.472
2023,6,23,9.8328,-1.335,326.473
2023,7,0,9.8328,-1.335,326.474
2023,7,1,9.8328,-1.335,326.475
2023,7,2,9.8328,-1.335,326.477
2023,7,3,9.8328,-1.335,326.478
2023,7,4,9.8328,-1.335,326.479
2023,7,5,9.8328,-1.335,326.481
2023,7,6,9.8328,-1.335,326.482
2023,7,7,9.8328,-1.336,326.483
2023,7,8,9.8328,-1.336,326.485
2023,7,9,9.8327,-1.336,326.486
2023,7,10,9.8327,-1.336,326.487
2023,7,11,9.8327,-1.336,326.489
2023,7,12,9.8327,-1.336,326.490
2023,7,13,9.8327,-1.336,326.491
2023,7,14,9.8327,-1.336,326.493
2023,7,15,9.8327,-1.336,326.494
2023,7,16,9.8327,-1.336,326.495
2023,7,17,9.8327,-1.336,326.496
2023,7,18,9.8326,-1.336,326.498
2023,7,19,9.8326,-1.336,326.499
2023,7,20,9.8326,-1.336,326.500
2023,7,21,9.8326,-1.336,326.502
2023,7,22,9.8326,-1.336,326.503
2023,7,23,9.8326,-1.336,326.504
2023,8,0,9.8326,-1.336,326.506
2023,8,1,9.8326,-1.336,326.507
2023,8,2,9.8326,-1.336,326.508
2023,8,3,9.8326,-1.337,326.510
2023,8,4,9.8325,-1.337,326.511
2023,8,5,9.8325,-1.337,326.512
2023,8,6,9.8325,-1.337,326.514
2023,8,7,9.8325,-1.337,326.515
2023,8,8,9.8325,-1.337,326.516
2023,8,9,9.8325,-1.337,326.517
2023,8,10,9.8325,-1.337,326.519
2023,8,11,9.8325,-1.337,326.520
2023,8,12,9.8325,-1.337,326.521
2023,8,13,9.8324,-1.337,326.523
2023,8,14,9.8324,-1.337,326.524
2023,8,15,9.8324,-1.337,326.525
2023,8,16,9.8324,-1.337,326.527
2023,8,17,9.8324,-1.337,326.528
2023,8,18,9.8324,-1.337,326.529
2023,8,19,9.8324,-1.337,326.531
2023,8,20,9.8324,-1.337,326.532
2023,8,21,9.8324,-1.337,326.533
2023,8,22,9.8324,-1.337,326.535
2023,8,23,9.8323,-1.337,326.536
2023,9,0,9.8323,-1.338,326.537
2023,9,1,9.8323,-1.338,326.538
2023,9,2,9.8323,-1.338,326.540
2023,9,3,9.8323,-1.338,326.541
2023,9,4,9.8323,-1.338,326.542
2023,9,5,9.8323,-1.338,326.544
2023,9,6,9.8323,-1.338,326.545
2023,9,7,9.8323,-1.338,326.546
2023,9,8,9.8322,-1.338,326.548
2023,9,9,9.8322,-1.338,326.549
2023,9,10,9.8322,-1.338,326.550
2023,9,11,9.8322,-1.338,326.552
2023,9,12,9.8322,-1.338,326.553
2023,9,13,9.8322,-1.338,326.554
2023,9,14,9.8322,-1.338,326.555
2023,9,15,9.8322,-1.338,326.557
2023,9,16,9.8322,-1.338,326.558
2023,9,17,9.8322,-1.338,326.559
2023,9,18,9.8321,-1.338,326.561
2023,9,19,9.8321,-1.338,326.562
2023,9,20,9.8321,-1.338,326.563
2023,9,21,9.8321,-1.339,326.565
2023,9,22,9.8321,-1.339,326.566
2023,9,23,9.8321,-1.339,326.567
2023,10,0,9.8321,-1.339,326.569
2023,10,1,9.8321,-1.339,326.570
2023,10,2,9.8321,-1.339,326.571
2023,10,3,9.8321,-1.339,326.573
2023,10,4,9.8320,-1.339,326.574
2023,10,5,9.8320,-1.339,326.575
2023,10,6,9.8320,-1.339,326.576
2023,10,7,9.8320,-1.339,326.578
2023,10,8,9.8320,-1.339,326.579
2023,10,9,9.8320,-1.339,326.580
2023,10,10,9.8320,-1.339,326.582
2023,10,11,9.8320,-1.339,326.583
2023,10,12,9.8320,-1.339,326.584
2023,10,13,9.8319,-1.339,326.586
2023,10,14,9.8319,-1.339,326.587
2023,10,15,9.8319,-1.339,326.588
2023,10,16,9.8319,-1.339,326.590
2023,10,17,9.8319,-1.339,326.591
2023,10,18,9.8319,-1.340,326.592
2023,10,19,9.8319,-1.340,326.594
2023,10,20,9.8319,-1.340,326.595
2023,10,21,9.8319,-1.340,326.596
2023,10,22,9.8319,-1.340,326.597
2023,10,23,9.8318,-1.340,326.599
2023,11,0,9.8318,-1.340,326.600
2023,11,1,9.8318,-1.340,326.601
2023,11,2,9.8318,-1.340,326.603
2023,11,3,9.8318,-1.340,326.604
2023,11,4,9.8318,-1.340,326.605
2023,11,5,9.8318,-1.340,326.607
2023,11,6,9.8318,-1.340,326.608
2023,11,7,9.8318,-1.340,326.609
2023,11,8,9.8317,-1.340,326.611
2023,11,9,9.8317,-1.340,326.612
2023,11,10,9.8317,-1.340,326.613
2023,11,11,9.8317,-1.340,326.615
2023,11,12,9.8317,-1.340,326.616
2023,11,13,9.8317,-1.340,326.617
2023,11,14,9.8317,-1.340,326.618
2023,11,15,9.8317,-1.341,326.620
2023,11,16,9.8317,-1.341,326.621
2023,11,17,9.8317,-1.341,326.622
2023,11,18,9.8316,-1.341,326.624
2023,11,19,9.8316,-1.341,326.625
2023,11,20,9.8316,-1.341,326.626
2023,11,21,9.8316,-1.341,326.628
2023,11,22,9.8316,-1.341,326.629
2023,11,23,9.8316,-1.341,326.630
2023,12,0,9.8316,-1.341,326.632
2023,12,1,9.8316,-1.341,326.633
2023,12,2,9.8316,-1.341,326.634
2023,12,3,9.8315,-1.341,326.636
2023,12,4,9.8315,-1.341,326.637
2023,12,5,9.8315,-1.341,326.638
2023,12,6,9.8315,-1.341,326.639
2023,12,7,9.8315,-1.341,326.641
2023,12,8,9.8315,-1.341,326.642
2023,12,9,9.8315,-1.341,326.643
2023,12,10,9.8315,-1.341,326.645
2023,12,11,9.8315,-1.341,326.646
2023,12,12,9.8315,-1.342,326.647
2023,12,13,9.8314,-1.342,326.649
2023,12,14,9.8314,-1.342,326.650
2023,12,15,9.8314,-1.342,326.651
2023,12,16,9.8314,-1.342,326.653
2023,12,17,9.8314,-1.342,326.654
2023,12,18,9.8314,-1.342,326.655
2023,12,19,9.8314,-1.342,326.657
2023,12,20,9.8314,-1.342,326.658
2023,12,21,9.8314,-1.342,326.659
2023,12,22,9.8313,-1.342,326.660
2023,12,23,9.8313,-1.342,326.662
2023,13,0,9.8313,-1.342,326.663
2023,13,1,9.8313,-1.342,326.664
2023,13,2,9.8313,-1.342,326.666
2023,13,3,9.8313,-1.342,326.667
2023,13,4,9.8313,-1.342,326.668
2023,13,5,9.8313,-1.342,326.670
2023,13,6,9.8313,-1.342,326.671
2023,13,7,9.8313,-1.342,326.672
2023,13,8,9.8312,-1.343,326.674
2023,13,9,9.8312,-1.343,326.675
2023,13,10,9.8312,-1.343,326.676
2023,13,11,9.8312,-1.343,326.677
2023,13,12,9.8312,-1.343,326.679
2023,13,13,9.8312,-1.343,326.680
2023,13,14,9.8312,-1.343,326.681
2023,13,15,9.8312,-1.343,326.683
2023,13,16,9.8312,-1.343,326.684
2023,13,17,9.8312,-1.343,326.685
2023,13,18,9.8311,-1.343,326.687
2023,13,19,9.8311,-1.343,326.688
2023,13,20,9.8311,-1.343,326.689
2023,13,21,9.8311,-1.343,326.691
2023,13,22,9.8311,-1.343,326.692
2023,13,23,9.8311,-1.343,326.693
2023,14,0,9.8311,-1.343,326.695
2023,14,1,9.8311,-1.343,326.696
2023,14,2,9.8311,-1.343,326.697
2023,14,3,9.8310,-1.343,326.698
2023,14,4,9.8310,-1.343,326.700
2023,14,5,9.8310,-1.344,326.701
2023,14,6,9.8310,-1.344,326.702
2023,14,7,9.8310,-1.344,326.704
2023,14,8,9.8310,-1.344,326.705
2023,14,9,9.8310,-1.344,326.706
2023,14,10,9.8310,-1.344,326.708
2023,14,11,9.8310,-1.344,326.709
2023,14,12,9.8310,-1.344,326.710
2023,14,13,9.8309,-1.344,326.712
2023,14,14,9.8309,-1.344,326.713
2023,14,15,9.8309,-1.344,326.714
2023,14,16,9.8309,-1.344,326.716
2023,14,17,9.8309,-1.344,326.717
2023,14,18,9.8309,-1.344,326.718
2023,14,19,9.8309,-1.344,326.719
2023,14,20,9.8309,-1.344,326.721
2023,14,21,9.8309,-1.344,326.722
2023,14,22,9.8308,-1.344,326.723
2023,14,23,9.8308,-1.344,326.725
2023,15,0,9.8308,-1.344,326.726
2023,15,1,9.8308,-1.344,326.727
2023,15,2,9.8308,-1.345,326.729
2023,15,3,9.8308,-1.345,326.730
2023,15,4,9.8308,-1.345,326.731
2023,15,5,9.8308,-1.345,326.733
2023,15,6,9.8308,-1.345,326.734
2023,15,7,9.8308,-1.345,326.735
2023,15,8,9.8307,-1.345,326.737
2023,15,9,9.8307,-1.345,326.738
2023,15,10,9.8307,-1.345,326.739
2023,15,11,9.8307,-1.345,326.740
2023,15,12,9.8307,-1.345,326.742
2023,15,13,9.8307,-1.345,326.743
2023,15,14,9.8307,-1.345,326.744
2023,15,15,9.8307,-1.345,326.746
2023,15,16,9.8307,-1.345,326.747
2023,15,17,9.8307,-1.345,326.748
2023,15,18,9.8306,-1.345,326.750
2023,15,19,9.8306,-1.345,326.751
2023,15,20,9.8306,-1.345,326.752
2023,15,21,9.8306,-1.345,326.754
2023,15,22,9.8306,-1.345,326.755
2023,15,23,9.8306,-1.346,326.756
2023,16,0,9.8306,-1.346,326.758
2023,16,1,9.8306,-1.346,326.759
2023,16,2,9.8306,-1.346,326.760
2023,16,3,9.8305,-1.346,326.761
2023,16,4,9.8305,-1.346,326.763
2023,16,5,9.8305,-1.346,326.764
2023,16,6,9.8305,-1.346,326.765
2023,16,7,9.8305,-1.346,326.767
2023,16,8,9.8305,-1.346,326.768
2023,16,9,9.8305,-1.346,326.769
2023,16,10,9.8305,-1.346,326.771
2023,16,11,9.8305,-1.346,326.772
2023,16,12,9.8305,-1.346,326.773
2023,16,13,9.8304,-1.346,326.775
2023,16,14,9.8304,-1.346,326.776
2023,16,15,9.8304,-1.346,326.777
2023,16,16,9.8304,-1.346,326.779
2023,16,17,9.8304,-1.346,326.780
2023,16,18,9.8304,-1.346,326.781
2023,16,19,9.8304,-1.346,326.783
2023,16,20,9.8304,-1.347,326.784
2023,16,21,9.8304,-1.347,326.785
2023,16,22,9.8303,-1.347,326.786
2023,16,23,9.8303,-1.347,326.788
2023,17,0,9.8303,-1.347,326.789
2023,17,1,9.8303,-1.347,326.790
2023,17,2,9.8303,-1.347,326.792
2023,17,3,9.8303,-1.347,326.793
2023,17,4,9.8303,-1.347,326.794
2023,17,5,9.8303,-1.347,326.796
2023,17,6,9.8303,-1.347,326.797
2023,17,7,9.8303,-1.347,326.798
2023,17,8,9.8302,-1.347,326.800
2023,17,9,9.8302,-1.347,326.801
2023,17,10,9.8302,-1.347,326.802
2023,17,11,9.8302,-1.347,326.803
2023,17,12,9.8302,-1.347,326.805
2023,17,13,9.8302,-1.347,326.806
2023,17,14,9.8302,-1.347,326.807
2023,17,15,9.8302,-1.347,326.809
2023,17,16,9.8302,-1.347,326.810
2023,17,17,9.8301,-1.348,326.811
2023,17,18,9.8301,-1.348,326.813
2023,17,19,9.8301,-1.348,326.814
2023,17,20,9.8301,-1.348,326.815
2023,17,21,9.8301,-1.348,326.817
2023,17,22,9.8301,-1.348,326.818
2023,17,23,9.8301,-1.348,326.819
2023,18,0,9.8301,-1.348,326.821
2023,18,1,9.8301,-1.348,326.822
2023,18,2,9.8301,-1.348,326.823
2023,18,3,9.8300,-1.348,326.824
2023,18,4,9.8300,-1.348,326.826
2023,18,5,9.8300,-1.348,326.827
2023,18,6,9.8300,-1.348,326.828
2023,18,7,9.8300,-1.348,326.830
2023,18,8,9.8300,-1.348,326.831
2023,18,9,9.8300,-1.348,326.832
2023,18,10,9.8300,-1.348,326.834
2023,18,11,9.8300,-1.348,326.835
2023,18,12,9.8300,-1.348,326.836
2023,18,13,9.8299,-1.349,326.838
2023,18,14,9.8299,-1.349,326.839
2023,18,15,9.8299,-1.349,326.840
2023,18,16,9.8299,-1.349,326.842
2023,18,17,9.8299,-1.349,326.843
2023,18,18,9.8299,-1.349,326.844
2023,18,19,9.8299,-1.349,326.845
2023,18,20,9.8299,-1.349,326.847
2023,18,21,9.8299,-1.349,326.848
2023,18,22,9.8298,-1.349,326.849
2023,18,23,9.8298,-1.349,326.851
2023,19,0,9.8298,-1.349,326.852
2023,19,1,9.8298,-1.349,326.853
2023,19,2,9.8298,-1.349,326.855
2023,19,3,9.8298,-1.349,326.856
2023,19,4,9.8298,-1.349,326.857
2023,19,5,9.8298,-1.349,326.859
2023,19,6,9.8298,-1.349,326.860
2023,19,7,9.8298,-1.349,326.861
2023,19,8,9.8297,-1.349,326.863
2023,19,9,9.8297,-1.349,326.864
2023,19,10,9.8297,-1.350,326.865
2023,19,11,9.8297,-1.350,326.866
2023,19,12,9.8297,-1.350,326.868
2023,19,13,9.8297,-1.350,326.869
2023,19,14,9.8297,-1.350,326.870
2023,19,15,9.8297,-1.350,326.872
2023,19,16,9.8297,-1.350,326.873
2023,19,17,9.8296,-1.350,326.874
2023,19,18,9.8296,-1.350,326.876
2023,19,19,9.8296,-1.350,326.877
2023,19,20,9.8296,-1.350,326.878
2023,19,21,9.8296,-1.350,326.880
2023,19,22,9.8296,-1.350,326.881
2023,19,23,9.8296,-1.350,326.882
2023,20,0,9.8296,-1.350,326.884
2023,20,1,9.8296,-1.350,326.885
2023,20,2,9.8296,-1.350,326.886
2023,20,3,9.8295,-1.350,326.888
2023,20,4,9.8295,-1.350,326.889
2023,20,5,9.8295,-1.350,326.890
2023,20,6,9.8295,-1.350,326.891
2023,20,7,9.8295,-1.351,326.893
2023,20,8,9.8295,-1.351,326.894
2023,20,9,9.8295,-1.351,326.895
2023,20,10,9.8295,-1.351,326.897
2023,20,11,9.8295,-1.351,326.898
2023,20,12,9.8294,-1.351,326.899
2023,20,13,9.8294,-1.351,326.901
2023,20,14,9.8294,-1.351,326.902
2023,20,15,9.8294,-1.351,326.903
2023,20,16,9.8294,-1.351,326.905
2023,20,17,9.8294,-1.351,326.906
2023,20,18,9.8294,-1.351,326.907
2023,20,19,9.8294,-1.351,326.909
2023,20,20,9.8294,-1.351,326.910
2023,20,21,9.8294,-1.351,326.911
2023,20,22,9.8293,-1.351,326.912
2023,20,23,9.8293,-1.351,326.914
2023,21,0,9.8293,-1.351,326.915
2023,21,1,9.8293,-1.351,326.916
2023,21,2,9.8293,-1.351,326.918
2023,21,3,9.8293,-1.351,326.919
2023,21,4,9.8293,-1.352,326.920
2023,21,5,9.8293,-1.352,326.922
2023,21,6,9.8293,-1.352,326.923
2023,21,7,9.8292,-1.352,326.924
2023,21,8,9.8292,-1.352,326.926
2023,21,9,9.8292,-1.352,326.927
2023,21,10,9.8292,-1.352,326.928
2023,21,11,9.8292,-1.352,326.930
2023,21,12,9.8292,-1.352,326.931
2023,21,13,9.8292,-1.352,326.932
2023,21,14,9.8292,-1.352,326.933
2023,21,15,9.8292,-1.352,326.935
2023,21,16,9.8292,-1.352,326.936
2023,21,17,9.8291,-1.352,326.937
2023,21,18,9.8291,-1.352,326.939
2023,21,19,9.8291,-1.352,326.940
2023,21,20,9.8291,-1.352,326.941
2023,21,21,9.8291,-1.352,326.943
2023,21,22,9.8291,-1.352,326.944
2023,21,23,9.8291,-1.352,326.945
2023,22,0,9.8291,-1.352,326.947
2023,22,1,9.8291,-1.353,326.948
2023,22,2,9.8290,-1.353,326.949
2023,22,3,9.8290,-1.353,326.951
2023,22,4,9.8290,-1.353,326.952
2023,22,5,9.8290,-1.353,326.953
2023,22,6,9.8290,-1.353,326.954
2023,22,7,9.8290,-1.353,326.956
2023,22,8,9.8290,-1.353,326.957
2023,22,9,9.8290,-1.353,326.958
2023,22,10,9.8290,-1.353,326.960
2023,22,11,9.8290,-1.353,326.961
